artist_uri,album_uri,album_name,album_urls,spotify_album_url,release_date,total_tracks,available_markets,num_avail_markets
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:3a9qH2VEsSiOZvMrjaS0Nu,how i'm feeling now,{'spotify': 'https://open.spotify.com/album/3a9qH2VEsSiOZvMrjaS0Nu'},https://open.spotify.com/album/3a9qH2VEsSiOZvMrjaS0Nu,2020-05-15,11,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CD', 'CG', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IQ', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'LY', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TJ', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VE', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",183
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:386IqvSuljaZsMjwDGGdLj,Charli,{'spotify': 'https://open.spotify.com/album/386IqvSuljaZsMjwDGGdLj'},https://open.spotify.com/album/386IqvSuljaZsMjwDGGdLj,2019-09-13,15,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CD', 'CG', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IQ', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'LY', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TJ', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VE', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",183
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:2HIwUmdxEl7SeWa1ndH5wC,Pop 2,{'spotify': 'https://open.spotify.com/album/2HIwUmdxEl7SeWa1ndH5wC'},https://open.spotify.com/album/2HIwUmdxEl7SeWa1ndH5wC,2017-12-15,10,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CD', 'CG', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IQ', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'LY', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TJ', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VE', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",183
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:7Mu8tuC4yPZAcU5EL9d15k,Pop 2,{'spotify': 'https://open.spotify.com/album/7Mu8tuC4yPZAcU5EL9d15k'},https://open.spotify.com/album/7Mu8tuC4yPZAcU5EL9d15k,2017-12-15,10,"['AE', 'BF', 'BH', 'BN', 'BY', 'CA', 'EG', 'IN', 'JO', 'KR', 'LB', 'NP', 'OM', 'QA', 'SA', 'TN', 'UZ']",17
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:7eb2Fobz1XLu2wmvfIqvBP,Number 1 Angel,{'spotify': 'https://open.spotify.com/album/7eb2Fobz1XLu2wmvfIqvBP'},https://open.spotify.com/album/7eb2Fobz1XLu2wmvfIqvBP,2017-03-13,10,"['AE', 'BF', 'BH', 'BN', 'BY', 'EG', 'IN', 'JO', 'LB', 'NP', 'OM', 'PS', 'QA', 'SA', 'TN', 'UZ']",16
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:37rI2gAtakAmSFtbIE9THq,Number 1 Angel,{'spotify': 'https://open.spotify.com/album/37rI2gAtakAmSFtbIE9THq'},https://open.spotify.com/album/37rI2gAtakAmSFtbIE9THq,2017-03-10,10,"['AD', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BG', 'BI', 'BJ', 'BO', 'BR', 'BS', 'BT', 'BW', 'BZ', 'CA', 'CD', 'CG', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IQ', 'IS', 'IT', 'JM', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'LY', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NR', 'NZ', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'RO', 'RS', 'RW', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TJ', 'TL', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'VC', 'VE', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",169
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:4RnhUe5mNoBPq1V15uexsM,SUCKER,{'spotify': 'https://open.spotify.com/album/4RnhUe5mNoBPq1V15uexsM'},https://open.spotify.com/album/4RnhUe5mNoBPq1V15uexsM,2015-02-18,17,['JP'],1
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:2fGpw56D35My0c82eNfKJF,SUCKER,{'spotify': 'https://open.spotify.com/album/2fGpw56D35My0c82eNfKJF'},https://open.spotify.com/album/2fGpw56D35My0c82eNfKJF,2015-02-09,15,"['AE', 'AG', 'AL', 'AT', 'AU', 'BA', 'BB', 'BE', 'BG', 'BH', 'BN', 'BR', 'BS', 'BW', 'BZ', 'CH', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DK', 'DM', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GB', 'GD', 'GH', 'GM', 'GR', 'GT', 'GW', 'HK', 'HN', 'HR', 'HU', 'ID', 'IE', 'IL', 'IQ', 'IT', 'JO', 'KE', 'KH', 'KN', 'KR', 'KW', 'LA', 'LB', 'LI', 'LK', 'LT', 'LU', 'LV', 'ME', 'MK', 'MN', 'MO', 'MT', 'MU', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PG', 'PH', 'PL', 'PS', 'PT', 'QA', 'RO', 'RS', 'SA', 'SE', 'SG', 'SI', 'SK', 'SV', 'SZ', 'TD', 'TH', 'TL', 'TR', 'TT', 'TW', 'UG', 'VN', 'XK', 'ZA', 'ZW']",105
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:5Ws5ktkIUJFpaIImvH3tYU,SUCKER,{'spotify': 'https://open.spotify.com/album/5Ws5ktkIUJFpaIImvH3tYU'},https://open.spotify.com/album/5Ws5ktkIUJFpaIImvH3tYU,2014-12-15,15,"['CA', 'US']",2
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:4UWPrrDdzEsdMUDzYM8FC6,SUCKER,{'spotify': 'https://open.spotify.com/album/4UWPrrDdzEsdMUDzYM8FC6'},https://open.spotify.com/album/4UWPrrDdzEsdMUDzYM8FC6,2014-12-15,13,"['AR', 'AU', 'BO', 'CL', 'DO', 'EC', 'JP', 'PE', 'PY', 'UY', 'VE']",11
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:62qlgaMyt18VgBtRCM29hd,SUCKER,{'spotify': 'https://open.spotify.com/album/62qlgaMyt18VgBtRCM29hd'},https://open.spotify.com/album/62qlgaMyt18VgBtRCM29hd,2014-12-15,15,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CD', 'CG', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IQ', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'LY', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TJ', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VE', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW']",183
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:0DgLboDoKVcueitwtpQxe2,SUCKER,{'spotify': 'https://open.spotify.com/album/0DgLboDoKVcueitwtpQxe2'},https://open.spotify.com/album/0DgLboDoKVcueitwtpQxe2,2014-10-21,15,['GB'],1
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:4NUyHY8HwmpjGDdYGpiBtu,True Romance,{'spotify': 'https://open.spotify.com/album/4NUyHY8HwmpjGDdYGpiBtu'},https://open.spotify.com/album/4NUyHY8HwmpjGDdYGpiBtu,2013-04-12,13,"['CA', 'US']",2
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:5t7Bn5XfE7yj2rqydVq0Ue,True Romance,{'spotify': 'https://open.spotify.com/album/5t7Bn5XfE7yj2rqydVq0Ue'},https://open.spotify.com/album/5t7Bn5XfE7yj2rqydVq0Ue,2013-04-12,13,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BW', 'BZ', 'CD', 'CG', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IQ', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'LY', 'MA', 'MC', 'MD', 'ME', 'MG', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'RS', 'RW', 'SA', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TJ', 'TL', 'TN', 'TR', 'TT', 'TW', 'TZ', 'UA', 'UG', 'UY', 'VC', 'VE', 'VN', 'XK', 'ZA', 'ZM', 'ZW']",164
spotify:artist:25uiPmTg16RbhZWAqwLBy5,spotify:album:63az8CIMtCPKUSJxoaIiMk,True Romance (Deluxe),{'spotify': 'https://open.spotify.com/album/63az8CIMtCPKUSJxoaIiMk'},https://open.spotify.com/album/63az8CIMtCPKUSJxoaIiMk,2013-04-12,25,"['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BW', 'BY', 'BZ', 'CD', 'CG', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IQ', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'LY', 'MA', 'MC', 'MD', 'ME', 'MG', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'RS', 'RW', 'SA', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TJ', 'TL', 'TN', 'TR', 'TT', 'TW', 'TZ', 'UA', 'UG', 'UY', 'UZ', 'VC', 'VE', 'VN', 'XK', 'ZA', 'ZM', 'ZW']",162
